"","X...Data","T.min....c.","T.media....c.","T.max....c.","Pioggia..mm.","Punto.rugiada....c.","Umidit......","Vento.media..km.h.","Ventomax..km.h.","Raffica..km.h.","Pressione.slm..mb.","Pressione.media..mb."
"2483","25/05/2010",10,18,26,0,7,45,9,14,0,1017,0
"2484","26/05/2010",10,18,25,0,8,49,10,14,0,1015,0
"2485","27/05/2010",10,18,25,0,11,59,9,14,0,1011,0
"2486","28/05/2010",15,19,24,0,14,68,10,10,0,1014,0
"2487","29/05/2010",11,19,25,0,10,53,6,6,0,1016,0
"2488","30/05/2010",12,19,25,0,12,59,10,12,0,1013,0
"2489","31/05/2010",16,19,25,0,10,54,8,12,0,1006,0
"2490","01/06/2010",7,17,25,0,5,42,6,7,0,1008,0
"2491","02/06/2010",15,18,21,10,11,61,6,7,0,1007,0
"2492","03/06/2010",12,15,18,10,12,77,4,8,0,1010,0
"2493","04/06/2010",12,18,24,0,9,52,3,7,0,1015,0
"2494","05/06/2010",11,21,28,0,10,48,4,6,0,1018,0
"2495","06/06/2010",15,22,28,0,13,52,4,4,0,1016,0
"2496","07/06/2010",12,20,27,0,12,52,4,7,0,1014,0
"2497","08/06/2010",15,22,28,0,14,56,6,8,0,1013,0
"2498","09/06/2010",14,22,29,0,12,53,3,4,0,1012,0
"2499","10/06/2010",15,24,31,0,12,46,5,8,0,1012,0
"2500","11/06/2010",15,23,31,0,10,41,13,14,0,1013,0
"2501","12/06/2010",14,23,30,0,12,49,11,13,0,1012,0
"2502","13/06/2010",20,23,27,0,16,55,12,15,0,1012,0
"2503","14/06/2010",15,22,28,0,13,52,6,7,0,1013,0
"2504","15/06/2010",17,21,26,10,16,69,5,7,0,1013,0
"2505","16/06/2010",17,20,25,10,16,69,7,13,0,1012,0
"2506","17/06/2010",14,19,24,0,13,63,5,10,0,1014,0
"2507","18/06/2010",16,20,25,0,12,54,8,9,0,1011,0
"2508","19/06/2010",16,18,21,10,14,72,7,9,0,1004,0
"2509","21/06/2010",11,14,17,10,11,78,5,7,0,1007,0
"2510","22/06/2010",10,17,23,0,9,59,5,7,0,1013,0
"2511","23/06/2010",12,19,24,0,10,55,3,4,0,1016,0
"2512","24/06/2010",12,20,26,0,10,52,4,5,0,1015,0
"2513","25/06/2010",14,21,28,0,11,53,9,13,0,1014,0
"2514","26/06/2010",15,20,27,0,14,68,0,0,0,1014,0
"2515","28/06/2010",14,23,31,0,13,50,4,4,0,1016,0
"2516","29/06/2010",16,23,30,10,13,50,7,9,0,1016,0
"2517","30/06/2010",16,24,31,0,13,48,7,12,0,1016,0
"2518","01/07/2010",16,25,32,0,14,48,7,9,0,1015,0
"2519","02/07/2010",16,25,32,0,14,49,3,4,0,1015,0
"2520","03/07/2010",16,26,34,0,13,44,5,7,0,1015,0
"2521","04/07/2010",19,26,32,0,16,49,10,14,0,1016,0
"2522","05/07/2010",17,25,32,0,17,56,7,10,0,1015,0
"2523","06/07/2010",20,24,30,10,18,65,0,0,0,1015,0
"2524","07/07/2010",18,25,31,0,15,50,5,8,0,1016,0
"2525","08/07/2010",19,25,31,0,11,33,5,8,0,1019,0
"2526","09/07/2010",17,26,34,0,12,39,6,9,0,1019,0
"2527","10/07/2010",19,28,35,0,14,42,7,8,0,1018,0
"2528","11/07/2010",19,28,35,0,15,40,4,7,0,1016,0
"2529","12/07/2010",21,26,32,0,18,57,4,4,0,1015,0
"2530","13/07/2010",20,26,33,0,17,54,7,7,0,1014,0
"2531","14/07/2010",20,27,35,0,16,47,6,8,0,1013,0
"2532","15/07/2010",18,28,35,0,14,43,7,10,0,1013,0
"2533","16/07/2010",19,28,37,0,16,46,5,10,0,1014,0
"2534","17/07/2010",21,28,35,0,15,41,7,9,0,1015,0
"2535","19/07/2010",22,26,31,0,16,45,8,10,0,1016,0
"2536","20/07/2010",18,26,32,0,16,47,4,6,0,1013,0
"2537","21/07/2010",19,26,33,0,16,51,5,7,0,1012,0
"2538","22/07/2010",19,26,34,0,16,51,6,8,0,1014,0
"2539","23/07/2010",20,26,33,0,18,56,12,16,0,1014,0
"2540","25/07/2010",15,21,28,0,12,54,8,8,0,1009,0
"2541","26/07/2010",14,21,26,0,7,34,8,12,0,1010,0
"2542","28/07/2010",12,21,30,0,12,53,8,12,0,1016,0
"2543","29/07/2010",17,21,25,10,15,62,12,15,0,1011,0
"2544","30/07/2010",15,18,22,10,14,71,5,7,0,1010,0
"2545","31/07/2010",12,20,26,0,11,56,7,8,0,1014,0
"2546","01/08/2010",13,22,30,0,12,51,2,4,0,1017,0
"2547","02/08/2010",16,24,32,0,12,48,5,9,0,1015,0
"2548","03/08/2010",15,22,27,0,13,55,6,7,0,1011,0
"2549","04/08/2010",16,23,29,0,14,52,5,6,0,1008,0
"2550","05/08/2010",16,20,26,10,15,68,6,12,0,1005,0
"2551","06/08/2010",15,18,23,10,13,68,3,4,0,1009,0
"2552","07/08/2010",11,20,28,0,11,55,8,12,0,1015,0
"2553","08/08/2010",14,22,30,0,10,46,6,9,0,1018,0
"2554","09/08/2010",13,22,28,0,12,48,7,12,0,1017,0
"2555","10/08/2010",14,23,31,0,12,50,3,5,0,1015,0
"2556","11/08/2010",18,24,31,0,16,59,6,9,0,1015,0
"2557","12/08/2010",17,23,31,0,14,54,10,14,0,1013,0
"2558","13/08/2010",18,20,24,10,17,81,5,7,0,1015,0
"2559","14/08/2010",15,18,21,10,17,90,6,6,0,1013,0
"2560","15/08/2010",18,22,26,0,13,55,5,7,0,1015,0
"2561","16/08/2010",16,20,25,0,11,53,12,16,0,1016,0
"2562","17/08/2010",13,19,24,0,13,63,7,9,0,1016,0
"2563","18/08/2010",13,20,26,0,12,55,8,8,0,1014,0
"2564","19/08/2010",15,22,28,0,14,59,5,6,0,1017,0
"2565","20/08/2010",17,24,30,10,15,57,2,2,0,1020,0
"2566","21/08/2010",19,25,32,0,17,56,7,7,0,1020,0
"2567","22/08/2010",19,26,33,0,15,49,9,9,0,1018,0
"2568","23/08/2010",16,24,32,0,15,53,8,12,0,1013,0
"2569","24/08/2010",16,24,31,0,15,53,7,10,0,1013,0
"2570","25/08/2010",20,25,32,0,17,58,6,7,0,1015,0
"2571","26/08/2010",16,24,33,0,12,47,4,6,0,1016,0
"2572","27/08/2010",17,25,32,0,14,51,8,14,0,1012,0
"2573","29/08/2010",19,22,27,0,10,38,8,12,0,1011,0
"2574","30/08/2010",14,18,22,10,10,53,5,9,0,1008,0
"2575","31/08/2010",8,17,25,0,5,43,4,7,0,1011,0
"2576","01/09/2010",9,18,26,0,5,42,7,10,0,1014,0
"2577","02/09/2010",9,19,28,0,6,44,6,8,0,1015,0
"2578","03/09/2010",12,20,28,0,10,52,3,4,0,1015,0
"2579","04/09/2010",13,21,28,0,10,49,6,8,0,1015,0
"2580","05/09/2010",12,20,27,0,12,54,6,6,0,1015,0
"2581","06/09/2010",13,20,27,0,13,62,7,10,0,1014,0
"2582","07/09/2010",15,21,27,0,14,61,10,12,0,1012,0
"2583","08/09/2010",16,19,22,10,16,75,9,10,0,1008,0
"2584","10/09/2010",12,18,22,0,11,61,13,16,0,1016,0
"2585","11/09/2010",15,20,25,0,9,42,10,15,0,1016,0
"2586","12/09/2010",11,18,27,0,9,55,5,7,0,1018,0
"2587","13/09/2010",11,16,25,10,12,75,4,6,0,1018,0
"2588","14/09/2010",14,19,24,0,11,58,7,8,0,1019,0
"2589","16/09/2010",12,19,26,0,12,61,8,13,0,1015,0
"2590","17/09/2010",18,21,26,0,15,58,10,17,0,1013,0
"2591","18/09/2010",17,22,24,10,17,72,7,13,0,1012,0
"2592","19/09/2010",15,18,21,10,13,71,6,8,0,1012,0
"2593","20/09/2010",9,17,23,0,9,56,9,10,0,1019,0
"2594","21/09/2010",10,15,21,0,10,69,4,4,0,1019,0
"2595","23/09/2010",8,16,25,0,8,57,2,2,0,1018,0
"2596","24/09/2010",11,17,24,10,12,70,8,8,0,1009,0
"2597","25/09/2010",14,17,21,10,12,70,4,9,0,999,0
"2598","26/09/2010",9,15,22,10,9,58,6,8,0,1003,0
"2599","27/09/2010",13,14,18,10,11,75,13,15,0,1009,0
"2600","28/09/2010",12,14,20,10,10,76,4,7,0,1014,0
"2601","29/09/2010",6,13,20,0,7,65,4,4,0,1016,0
"2602","30/09/2010",6,14,21,0,8,65,5,5,0,1017,0
"2603","01/10/2010",12,14,18,10,11,78,5,7,0,1016,0
"2604","02/10/2010",9,14,20,0,10,75,7,8,0,1019,0
"2605","03/10/2010",10,15,21,0,11,77,0,0,0,1019,0
"2606","04/10/2010",9,16,21,0,12,77,10,13,0,1014,0
"2607","05/10/2010",14,18,20,10,15,77,10,16,0,1011,0
"2608","06/10/2010",14,17,21,0,12,73,2,2,0,1015,0
"2609","07/10/2010",10,17,25,0,11,67,6,6,0,1019,0
"2610","08/10/2010",12,16,21,0,8,56,9,12,0,1020,0
"2611","09/10/2010",9,14,19,0,6,53,8,9,0,1019,0
"2612","10/10/2010",5,12,19,0,6,59,6,9,0,1012,0
"2613","11/10/2010",13,14,16,10,7,54,8,12,0,1008,0
"2614","12/10/2010",11,14,18,0,8,58,8,12,0,1011,0
"2615","13/10/2010",12,14,15,10,11,80,4,7,0,1008,0
"2616","14/10/2010",12,14,16,0,10,71,0,0,0,1008,0
"2617","15/10/2010",9,13,17,0,9,71,0,0,0,1008,0
"2618","16/10/2010",12,14,17,10,12,84,7,7,0,1006,0
"2619","17/10/2010",11,13,15,10,11,86,6,9,0,1006,0
"2620","18/10/2010",8,12,16,0,7,63,6,8,0,1009,0
"2621","19/10/2010",7,12,17,0,5,55,9,14,0,1006,0
"2622","21/10/2010",1,9,17,0,3,63,2,2,0,1020,0
"2623","22/10/2010",1,9,18,0,4,67,0,0,0,1024,0
"2624","24/10/2010",10,14,18,10,9,72,7,9,0,1014,0
"2625","25/10/2010",9,13,16,10,8,68,11,21,0,1005,0
"2626","26/10/2010",6,9,12,0,3,59,16,18,0,1015,0
"2627","27/10/2010",6,9,11,0,0,36,12,20,0,1022,0
"2628","28/10/2010",3,8,15,0,0,33,4,6,0,1022,0
"2629","29/10/2010",-1,7,18,0,3,57,5,7,0,1022,0
"2630","30/10/2010",1,9,16,0,4,67,0,0,0,1020,0
"2631","31/10/2010",14,16,17,10,11,66,14,18,0,1012,0
"2632","01/11/2010",11,15,19,10,11,76,11,20,0,1009,0
"2633","02/11/2010",9,12,17,10,10,79,4,6,0,1011,0
"2634","03/11/2010",10,13,16,10,10,83,4,4,0,1018,0
"2635","04/11/2010",5,12,19,0,7,66,3,5,0,1027,0
"2636","05/11/2010",4,10,18,0,8,79,0,0,0,1030,0
"2637","06/11/2010",6,9,16,0,8,88,0,0,0,1022,0
"2638","07/11/2010",6,12,17,10,10,81,11,14,0,1008,0
"2639","08/11/2010",9,11,13,10,8,74,12,18,0,992,0
"2640","09/11/2010",9,10,11,10,8,87,7,12,0,987,0
"2641","10/11/2010",8,10,13,10,8,82,7,7,0,997,0
"2642","11/11/2010",6,9,14,0,7,82,0,0,0,1012,0
"2643","12/11/2010",5,8,10,0,7,91,3,5,0,1014,0
"2644","13/11/2010",8,12,17,0,9,79,0,0,0,1014,0
"2645","14/11/2010",7,12,17,0,10,85,0,0,0,1016,0
"2646","15/11/2010",11,14,18,0,11,77,9,12,0,1016,0
"2647","16/11/2010",9,13,16,10,10,75,9,14,0,1009,0
"2648","17/11/2010",5,9,13,0,5,73,0,0,0,1008,0
"2649","18/11/2010",2,6,9,10,5,94,0,0,0,1011,0
"2650","20/11/2010",6,9,12,10,7,83,6,6,0,1018,0
"2651","21/11/2010",6,9,12,10,9,92,8,16,0,1006,0
"2652","22/11/2010",7,10,13,10,8,79,8,10,0,1000,0
"2653","23/11/2010",7,8,9,10,6,85,4,6,0,1000,0
"2654","24/11/2010",2,6,9,0,4,82,2,2,0,1005,0
"2655","25/11/2010",2,4,7,0,3,86,0,0,0,1007,0
"2656","26/11/2010",4,5,6,10,2,79,8,10,0,1001,0
"2657","27/11/2010",0,4,8,0,1,68,5,5,0,1008,0
"2658","28/11/2010",0,5,7,10,4,87,5,7,0,1000,0
"2659","29/11/2010",5,7,10,0,3,59,9,17,0,1005,0
"2660","30/11/2010",5,6,7,10,3,76,6,8,0,1006,0
"2661","01/12/2010",7,9,14,10,7,87,7,17,0,998,0
"2662","02/12/2010",6,7,10,10,5,77,4,6,0,1006,0
"2663","03/12/2010",3,4,6,10,3,84,7,8,0,1009,0
"2664","04/12/2010",1,3,6,10,2,76,0,0,0,1015,0
"2665","08/12/2010",13,14,15,10,12,77,10,12,0,1011,0
"2666","09/12/2010",8,11,15,0,9,65,9,17,0,1011,0
"2667","10/12/2010",0,4,9,0,0,44,11,13,0,1022,0
"2668","11/12/2010",-4,1,6,0,0,76,4,4,0,1023,0
"2669","12/12/2010",3,5,9,0,3,79,4,4,0,1010,0
"2670","13/12/2010",2,5,9,0,0,50,5,7,0,1010,0
"2671","14/12/2010",-4,0,4,0,NA,NA,NA,NA,NA,NA,NA
"2672","15/12/2010",-6,-2,3,0,0,58,8,14,0,1018,0
"2673","16/12/2010",-6,-1,2,0,0,46,8,10,0,1014,0
"2674","17/12/2010",-8,-5,-1,0,0,89,0,0,0,1005,0
"2675","18/12/2010",-3,-1,1,10,0,97,0,0,0,1002,0
"2676","19/12/2010",-9,-3,2,10,0,86,0,0,0,1013,0
"2677","20/12/2010",1,2,4,10,2,93,0,0,0,1012,0
"2678","21/12/2010",2,4,5,0,3,93,2,2,0,1014,0
"2679","22/12/2010",7,12,14,10,9,73,16,23,0,1010,0
"2680","23/12/2010",13,14,15,10,9,62,15,20,0,1000,0
"2681","24/12/2010",9,11,12,10,9,83,17,17,0,993,0
"2682","25/12/2010",6,7,8,10,5,78,5,8,0,1001,0
"2683","26/12/2010",4,6,8,10,3,59,7,10,0,1011,0
"2684","27/12/2010",-1,3,5,0,0,35,10,14,0,1021,0
"2685","28/12/2010",-4,0,6,0,NA,NA,NA,NA,NA,NA,NA
"2686","29/12/2010",-3,2,5,0,1,64,0,0,0,1024,0
"2687","30/12/2010",4,5,6,10,4,90,0,0,0,1024,0
"2688","31/12/2010",3,5,8,0,4,87,4,4,0,1023,0
"2689","02/01/2011",3,6,8,10,4,78,0,0,0,1014,0
"2690","04/01/2011",-4,0,4,0,NA,NA,NA,NA,NA,NA,NA
"2691","05/01/2011",-1,1,5,10,2,72,0,0,0,1020,0
"2692","06/01/2011",-2,5,11,0,4,82,14,16,0,1021,0
"2693","07/01/2011",10,12,13,0,7,66,9,15,0,1024,0
"2694","08/01/2011",6,12,14,0,7,67,8,13,0,1023,0
"2695","09/01/2011",2,7,13,0,5,89,0,0,0,1024,0
"2696","10/01/2011",5,9,13,0,6,81,0,0,0,1020,0
"2697","11/01/2011",2,7,10,10,6,87,4,7,0,1016,0
"2698","12/01/2011",1,5,11,0,3,87,7,7,0,1019,0
"2699","13/01/2011",-1,3,10,0,3,86,0,0,0,1022,0
"2700","14/01/2011",0,4,10,0,5,89,2,2,0,1023,0
"2701","15/01/2011",3,9,13,10,6,79,5,7,0,1024,0
"2702","16/01/2011",-1,5,13,0,2,80,0,0,0,1030,0
"2703","17/01/2011",-1,4,11,0,3,82,0,0,0,1030,0
"2704","18/01/2011",1,6,11,0,3,77,0,0,0,1027,0
"2705","19/01/2011",3,6,7,10,5,92,0,0,0,1022,0
"2706","20/01/2011",4,5,7,10,5,64,11,15,0,1017,0
"2707","21/01/2011",2,3,4,10,0,51,8,10,0,1017,0
"2708","22/01/2011",2,3,3,0,0,43,12,20,0,1016,0
"2709","23/01/2011",0,2,3,0,0,42,8,10,0,1018,0
"2710","24/01/2011",-6,-1,6,0,0,57,0,0,0,1020,0
"2711","25/01/2011",-7,-2,4,10,0,80,4,4,0,1019,0
"2712","26/01/2011",-3,2,8,0,1,72,6,6,0,1013,0
"2713","27/01/2011",1,5,9,10,2,67,7,12,0,1012,0
"2714","28/01/2011",5,6,8,0,2,54,10,15,0,1013,0
"2715","29/01/2011",4,5,6,0,0,53,6,9,0,1017,0
"2716","30/01/2011",3,4,5,10,2,89,3,5,0,1015,0
"2717","31/01/2011",0,4,10,0,2,75,6,7,0,1018,0
"2718","01/02/2011",3,5,9,0,1,60,7,12,0,1020,0
"2719","02/02/2011",3,6,11,0,0,30,7,12,0,1020,0
"2720","03/02/2011",5,7,10,0,0,18,12,16,0,1022,0
"2721","04/02/2011",0,7,15,0,0,22,5,6,0,1027,0
"2722","05/02/2011",-3,4,14,0,0,55,0,0,0,1030,0
"2723","06/02/2011",-3,3,13,0,0,63,0,0,0,1030,0
"2724","07/02/2011",-4,3,14,0,1,68,0,0,0,1029,0
"2725","08/02/2011",-4,1,10,0,1,78,2,2,0,1025,0
"2726","09/02/2011",0,2,7,0,2,84,0,0,0,1023,0
"2727","10/02/2011",-3,3,11,0,2,76,6,8,0,1025,0
"2728","11/02/2011",5,7,9,0,3,69,2,2,0,1024,0
"2729","12/02/2011",8,8,9,10,5,73,3,6,0,1020,0
"2730","13/02/2011",5,8,9,10,6,90,0,0,0,1018,0
"2731","14/02/2011",5,7,12,0,4,80,0,0,0,1014,0
"2732","17/02/2011",6,8,12,10,5,80,7,10,0,1004,0
"2733","18/02/2011",4,9,14,0,2,62,10,14,0,1006,0
"2734","19/02/2011",0,7,15,0,2,57,7,9,0,1011,0
"2735","20/02/2011",1,6,11,10,3,73,4,4,0,1012,0
"2736","21/02/2011",1,6,9,10,4,65,5,7,0,1010,0
"2737","22/02/2011",-3,4,10,0,0,57,8,9,0,1010,0
"2738","23/02/2011",1,4,7,0,0,30,13,17,0,1016,0
"2739","24/02/2011",0,3,8,0,0,22,12,15,0,1023,0
"2740","25/02/2011",1,4,8,0,0,20,7,12,0,1023,0
"2741","26/02/2011",2,4,9,0,0,34,8,13,0,1020,0
"2742","27/02/2011",-1,2,5,10,2,73,7,8,0,1015,0
"2743","28/02/2011",4,7,10,0,1,58,8,10,0,1015,0
"2744","01/03/2011",5,7,8,0,2,55,11,17,0,1016,0
"2745","02/03/2011",2,4,6,0,0,47,15,20,0,1018,0
"2746","03/03/2011",2,5,9,10,2,61,10,16,0,1022,0
"2747","04/03/2011",4,7,9,0,2,62,7,9,0,1025,0
"2748","05/03/2011",5,7,10,10,4,59,7,9,0,1019,0
"2749","07/03/2011",2,5,7,0,0,30,12,17,0,1027,0
"2750","08/03/2011",-1,4,8,0,0,24,6,9,0,1033,0
"2751","09/03/2011",-6,2,10,0,0,48,2,2,0,1027,0
"2752","11/03/2011",-2,6,13,0,2,62,6,6,0,1025,0
"2753","12/03/2011",2,7,12,0,1,60,6,6,0,1022,0
"2754","13/03/2011",5,8,12,10,6,80,11,20,0,1015,0
"2755","14/03/2011",12,14,17,10,10,74,8,13,0,1018,0
"2756","15/03/2011",9,13,18,10,9,69,5,7,0,1016,0
"2757","16/03/2011",9,11,13,10,9,83,8,13,0,1007,0
"2758","17/03/2011",9,10,12,10,7,74,10,12,0,1007,0
"2759","18/03/2011",6,11,17,0,5,63,4,6,0,1013,0
"2760","19/03/2011",3,9,17,10,3,61,9,13,0,1019,0
"2761","20/03/2011",6,8,12,0,0,27,12,18,0,1023,0
"2762","21/03/2011",3,7,9,0,0,32,12,21,0,1028,0
"2763","22/03/2011",4,9,15,0,0,39,7,10,0,1032,0
"2764","23/03/2011",2,10,18,0,0,32,4,6,0,1032,0
"2765","24/03/2011",2,11,21,0,0,37,5,6,0,1032,0
"2766","25/03/2011",2,10,18,0,2,52,9,13,0,1026,0
"2767","26/03/2011",7,11,16,0,5,59,8,8,0,1019,0
"2768","27/03/2011",6,11,14,10,6,67,8,13,0,1018,0
"2769","28/03/2011",10,11,14,10,9,82,7,14,0,1013,0
"2770","29/03/2011",8,12,17,0,6,65,7,7,0,1015,0
"2771","30/03/2011",3,11,17,0,4,53,4,5,0,1018,0
"2772","01/04/2011",4,13,23,0,3,45,4,4,0,1023,0
"2773","02/04/2011",5,15,24,0,4,47,6,9,0,1021,0
"2774","04/04/2011",6,14,21,0,6,58,6,9,0,1017,0
"2775","05/04/2011",10,14,18,0,8,42,8,12,0,1022,0
"2776","06/04/2011",5,15,23,0,4,35,7,9,0,1026,0
"2777","07/04/2011",7,16,26,0,4,40,8,14,0,1025,0
"2778","08/04/2011",7,15,24,0,7,53,6,8,0,1018,0
"2779","10/04/2011",8,16,26,0,7,47,8,15,0,1015,0
"2780","11/04/2011",7,16,24,0,4,37,7,7,0,1019,0
"2781","12/04/2011",6,15,23,0,6,53,9,13,0,1015,0
"2782","13/04/2011",6,11,16,10,6,45,10,15,0,1015,0
"2783","14/04/2011",3,8,14,10,4,60,5,6,0,1016,0
"2784","15/04/2011",7,9,12,10,4,61,12,14,0,1014,0
"2785","16/04/2011",8,11,15,0,1,33,9,14,0,1017,0
"2786","17/04/2011",5,11,18,0,2,36,9,10,0,1020,0
"2787","18/04/2011",3,11,19,0,1,37,7,10,0,1021,0
"2788","19/04/2011",2,12,20,0,1,39,9,10,0,1017,0
"2789","20/04/2011",3,13,21,0,3,43,3,4,0,1018,0
"2790","21/04/2011",5,13,21,0,4,50,4,6,0,1020,0
"2791","22/04/2011",5,14,22,0,4,47,5,7,0,1016,0
"2792","23/04/2011",12,15,19,0,8,56,5,6,0,1016,0
"2793","24/04/2011",11,15,18,10,10,70,5,5,0,1017,0
"2794","25/04/2011",8,15,21,0,8,58,10,12,0,1013,0
"2795","26/04/2011",12,15,18,0,5,40,8,12,0,1010,0
"2796","28/04/2011",6,11,15,0,6,66,5,5,0,1010,0
"2797","03/05/2011",11,16,21,0,10,60,5,7,0,1003,0
"2798","04/05/2011",9,14,19,10,8,63,7,13,0,1010,0
"2799","05/05/2011",8,14,20,0,1,30,6,12,0,1020,0
"2800","06/05/2011",3,14,23,0,4,34,5,6,0,1024,0
"2801","07/05/2011",6,15,24,0,5,50,5,8,0,1023,0
"2802","08/05/2011",7,16,25,0,7,50,8,10,0,1019,0
"2803","09/05/2011",12,15,19,0,2,28,12,17,0,1023,0
"2804","10/05/2011",12,18,23,0,4,29,8,12,0,1025,0
"2805","11/05/2011",6,17,26,0,4,40,6,7,0,1022,0
"2806","13/05/2011",10,18,26,0,9,49,6,9,0,1018,0
"2807","14/05/2011",10,18,26,0,7,47,7,10,0,1017,0
"2808","15/05/2011",10,13,18,10,9,69,8,10,0,1014,0
"2809","16/05/2011",10,15,20,0,2,29,9,13,0,1019,0
"2810","17/05/2011",7,15,21,0,3,37,11,12,0,1021,0
"2811","18/05/2011",6,16,23,0,5,47,8,12,0,1018,0
"2812","19/05/2011",9,18,25,0,8,53,5,6,0,1018,0
"2813","21/05/2011",9,19,27,0,8,49,4,6,0,1018,0
"2814","22/05/2011",11,20,28,0,8,46,10,12,0,1017,0
"2815","23/05/2011",12,21,28,0,10,44,8,9,0,1019,0
"2816","24/05/2011",15,22,28,0,11,44,5,7,0,1019,0
"2817","25/05/2011",13,21,28,0,11,47,12,14,0,1019,0
"2818","26/05/2011",14,23,30,0,11,42,4,6,0,1016,0
"2819","27/05/2011",14,22,29,0,13,51,10,15,0,1013,0
"2820","28/05/2011",18,21,26,0,9,40,6,8,0,1011,0
"2821","29/05/2011",10,19,25,0,7,39,5,7,0,1016,0
"2822","30/05/2011",10,20,28,0,8,40,5,6,0,1017,0
"2823","31/05/2011",12,19,26,0,10,49,8,12,0,1015,0
"2824","01/06/2011",15,20,25,10,13,59,5,7,0,1014,0
"2825","02/06/2011",13,21,26,0,11,49,8,10,0,1017,0
"2826","03/06/2011",17,22,27,0,12,47,7,9,0,1018,0
"2827","05/06/2011",13,18,25,10,13,74,10,18,0,1012,0
"2828","06/06/2011",15,21,27,10,15,64,6,9,0,1009,0
"2829","07/06/2011",18,20,22,10,17,78,4,6,0,1006,0
"2830","08/06/2011",16,19,24,10,14,70,5,9,0,1008,0
"2831","09/06/2011",15,18,23,10,11,61,11,15,0,1012,0
"2832","10/06/2011",12,18,24,0,10,55,12,15,0,1014,0
"2833","12/06/2011",14,20,26,0,12,60,4,6,0,1015,0
"2834","13/06/2011",15,20,24,0,13,58,7,8,0,1015,0
"2835","14/06/2011",14,20,24,10,13,62,5,7,0,1016,0
"2836","15/06/2011",13,21,28,0,11,50,5,8,0,1017,0
"2837","16/06/2011",13,21,29,0,13,57,12,15,0,1017,0
"2838","17/06/2011",14,21,28,0,12,55,6,10,0,1017,0
"2839","18/06/2011",17,23,29,0,11,43,10,17,0,1013,0
"2840","20/06/2011",12,22,30,0,11,49,6,8,0,1016,0
"2841","22/06/2011",15,24,33,0,12,45,7,8,0,1018,0
"2842","23/06/2011",16,24,32,0,12,46,9,12,0,1016,0
"2843","24/06/2011",17,24,30,0,12,45,7,9,0,1015,0
"2844","25/06/2011",14,22,27,0,9,39,10,14,0,1019,0
"2845","29/06/2011",19,25,32,10,18,64,8,10,0,1011,0
"2846","02/07/2011",16,19,22,10,11,56,6,9,0,1011,0
"2847","03/07/2011",11,20,28,0,8,44,7,9,0,1011,0
"2848","04/07/2011",15,21,28,0,13,57,10,18,0,1014,0
"2849","05/07/2011",19,21,25,10,16,70,10,10,0,1012,0
"2850","07/07/2011",15,24,32,0,12,43,7,9,0,1013,0
"2851","09/07/2011",16,26,33,0,13,40,8,9,0,1016,0
"2852","10/07/2011",16,26,34,0,13,43,6,7,0,1015,0
"2853","11/07/2011",19,28,36,0,13,41,4,6,0,1014,0
"2854","12/07/2011",21,29,36,0,15,41,4,6,0,1013,0
"2855","13/07/2011",22,29,37,0,13,38,13,21,0,1010,0
"2856","14/07/2011",22,27,32,0,15,39,8,13,0,1010,0
"2857","21/07/2011",14,20,26,0,11,52,6,13,0,1008,0
"2858","23/07/2011",18,22,27,0,11,45,19,28,0,1008,0
"2859","25/07/2011",12,18,24,0,10,57,10,11,0,1008,0
"2860","28/07/2011",16,20,25,10,13,61,9,13,0,1014,0
"2861","29/07/2011",15,21,28,0,12,55,7,11,0,1013,0
"2862","03/08/2011",16,23,30,0,12,45,12,13,0,1018,0
"2863","04/08/2011",16,24,30,0,12,44,5,6,0,1014,0
"2864","06/08/2011",18,25,32,0,15,53,14,19,0,1011,0
"2865","07/08/2011",20,25,30,0,16,52,13,19,0,1011,0
"2866","10/08/2011",17,22,28,0,8,32,14,17,0,1018,0
"2867","15/08/2011",18,24,29,0,14,49,14,19,0,1012,0
"2868","17/08/2011",18,27,34,0,12,39,10,17,0,1015,0
"2869","20/08/2011",17,27,37,0,12,37,7,9,0,1018,0
"2870","27/08/2011",16,22,28,0,11,44,11,20,0,1012,0
"2871","28/08/2011",10,21,31,0,8,43,5,6,0,1015,0
"2872","04/09/2011",21,25,31,10,19,64,13,20,0,1013,0
"2873","08/09/2011",13,22,30,0,13,55,10,13,0,1012,0
"2874","12/09/2011",17,24,31,0,14,51,5,6,0,1015,0
"2875","18/09/2011",13,20,27,10,15,69,13,19,0,1010,0
"2876","22/09/2011",12,19,27,0,12,60,8,9,0,1016,0
"2877","25/09/2011",14,20,27,10,15,71,9,9,0,1018,0
"2878","26/09/2011",12,19,26,0,12,63,15,17,0,1022,0
"2879","01/10/2011",9,19,29,0,10,56,6,6,0,1024,0
"2880","05/10/2011",10,19,28,0,9,54,7,9,0,1021,0
"2881","06/10/2011",10,18,25,0,10,58,9,11,0,1019,0
"2882","08/10/2011",5,12,19,0,4,47,15,15,0,1012,0
"2883","12/10/2011",7,16,25,0,9,64,7,11,0,1018,0
"2884","14/10/2011",12,15,18,0,5,35,21,32,0,1021,0
"2885","15/10/2011",10,12,15,0,2,33,16,22,0,1025,0
"2886","16/10/2011",8,11,16,0,2,36,24,39,0,1025,0
"2887","20/10/2011",10,12,17,10,10,85,9,17,0,1016,0
"2888","30/05/2014",10,18.2,26.2,0,11.5,65,5,14,0,1015,986
